"","X1","X2"
"73",11.5286579859459,0.884734539422079
"74",9.62090828454233,0.90143085761824
"75",8.92454058120996,0.911410778900064
"76",11.8046627136984,1.04103699356044
"77",12.6194404806295,0.908062091339301
"78",14.0322160024861,0.843001426563677
"79",12.5499708585482,0.872978112529244
"80",12.7171728977668,0.877629100641129
"81",9.62764088954226,0.886933372985901
"82",10.4189262363128,0.949862874639639
"83",10.1533957456828,1.18474242087943
"84",11.8230746899911,1.07845721286345
"85",9.97495438803734,0.968752949644798
"86",11.3338342662708,0.853055115813424
"87",10.8442713662813,0.805505209665766
"88",10.9182829396552,0.819254199095049
"89",12.37610535194,0.73097580761159
"90",13.0687551729133,0.631533807863576
"91",10.8421280047496,0.667285671822776
"92",11.8221155770981,0.789236746403663
"93",12.1122705988868,0.642263761804644
"94",10.7396669277365,0.601738786808759
"95",9.65826696863891,0.629380578977032
"96",10.6977215171785,0.671803635121763
"97",10.7911497870665,0.628445048657983
"98",11.6403103895036,0.654909049970284
"99",9.03333225655666,0.599338495880067
"100",9.91033406765988,0.642097157137881
"101",11.0274852625252,0.706696438563587
"102",10.0612937647073,0.716018427280326
"103",10.4525777595306,0.802385006202881
"104",10.6864519625653,0.965141782809399
"105",11.4146760566331,1.08710190129279
"106",10.0759484403587,0.988786096326953
"107",10.8861788956676,0.924369795204259
"108",9.72819549570892,1.02539310941182
"109",8.99108007211356,0.989545942486615
"110",9.26117671979213,1.03824323003859
"111",11.5812150491985,0.937734109776503
"112",10.1583245313649,1.00072176804084
"113",12.5670058575456,1.01278051594919
"114",11.5176703244794,1.02500787390106
"115",9.52806095916848,1.13796168112241
"116",9.60377614978801,1.10421894399231
"117",10.0062059575208,1.05291575913493
"118",11.4476240069575,1.05665195460336
"119",11.9924315907557,1.01978509307668
"120",10.1832172769937,0.953473864497168
"121",10.2744870106601,0.940253502348288
"122",10.431933119817,1.03124737673682
"123",9.42749202861215,0.927127058078895
"124",12.7567097836505,0.949735892164812
"125",11.1707600316131,1.04647248863577
"126",9.59228591389097,0.95384546614119
"127",10.4657253095995,0.852261106703496
"128",10.5328887535648,0.745570183023832
"129",11.463856818387,0.864465593897409
"130",11.3853112500006,0.931014915177566
"131",11.3807201214615,0.822847780000653
"132",9.95750445360834,0.739572258449438
"133",9.32208316540232,0.679277542432884
"134",9.51503004508407,0.694925954381706
"135",12.1041336100269,0.764505460248107
"136",13.6656116694119,0.75459117203348
"137",10.6307180468499,0.695631221879935
"138",11.6486076315027,0.783731491945962
"139",12.2564011962628,0.984069895488505
"140",11.051408061239,0.979267425518298
"141",10.8109659411593,1.09866415608527
"142",10.9108451053418,1.00686135081927
"143",9.90696109890569,0.853414628566847
"144",9.46289205113919,0.83808727808142
"145",9.79434352565266,0.929746166101938
"146",10.7814446048552,1.03007753754138
"147",9.38215989641997,0.972526150272015
"148",9.2290367428535,1.14758533171428
"149",9.84078472840218,1.18572573296928
"150",11.86430393227,1.32177112785942
"151",13.5313052135312,1.20579581799976
"152",10.7735491119738,0.890188873043879
"153",11.10462042561,0.720973293866252
"154",9.29608771292787,0.794907842999345
"155",9.96080465423388,0.737726893661653
"156",10.0014607949189,0.863740956060506
"157",9.91138785914987,0.903860565744609
"158",11.3747863873022,0.857038870819962
"159",11.6716661865783,0.800777819970298
"160",11.5159220349308,0.884335214443468
"161",9.63676320974607,0.974220222572022
"162",9.84114880490305,0.868686294680828
"163",9.26470617853137,0.7955487924163
"164",9.95663300101228,0.91556472706129
"165",10.9875415354455,0.9089453369007
"166",12.1512993101033,0.855726133931806
"167",11.6549769103103,0.994537417761121
"168",13.1370546626141,0.883949242193355
"169",11.9289058616263,0.917115096006695
"170",11.3908716497486,0.89091496216545
"171",10.2618407666837,0.752035575097625
"172",12.624439984716,0.80838176561797
"173",13.4421351962145,0.736933891275335
"174",11.6427906318732,0.70660123163832
"175",11.1032811629485,0.573904733847992
"176",10.0198661375055,0.59925555533588
"177",10.4136251139724,0.625798075177294
"178",12.6922441400991,0.633785173966229
"179",13.2232991317707,0.725058221787121
"180",12.1952899523176,1.01809869697977
"181",11.4149197281584,0.805536063985778
"182",10.6000312566001,0.987069041991192
"183",11.7110794786553,0.850249011054284
"184",9.67522669106561,0.953693064019186
"185",10.2469832239306,0.980632726513383
"186",11.1413178270467,0.891939201051686
"187",11.0969404684905,0.776608990028612
"188",11.3098967640223,0.712180207381962
"189",10.5269176436177,0.873088040976535
"190",9.86587956024688,0.806024295103263
"191",9.17422121549251,0.786699750493073
"192",10.5331782936916,0.845736151012887
"193",11.6996803840072,0.82083775768446
"194",11.4772280138116,0.858639415533026
"195",10.1971543911266,0.814571870992528
"196",11.0765114020204,0.671898168285862
"197",10.0073369783382,0.682809890810996
"198",10.5843259398416,0.722590017979325
"199",11.1394797103444,0.725767476771065
"200",12.8741765220757,0.872595382512576
"201",11.1822964479094,0.952157734013762
"202",9.97113268040132,1.03778184121676
"203",12.861539792428,0.939769811621408
"204",12.452008247019,0.80563765291281
"205",10.9801868720446,0.859659070592394
"206",11.2915813735359,0.856882878629716
"207",10.9227417835589,0.920339377530037
"208",11.3153568565001,0.787660725562413
"209",11.1905426525508,0.858645957269092
"210",10.6456525190701,0.886622328508614
"211",10.7794525083495,0.849982734404752
"212",11.3477999235177,0.752698357633421
"213",10.4423416476399,0.744708987042255
"214",11.166268194667,0.771219762738458
"215",11.3693613806249,0.784165158382759
"216",11.2316282116698,0.711752128140439
"217",8.92473129264233,0.671778637238088
"218",9.31948915816586,0.700129930638967
"219",10.1885520691607,0.800037319414229
"220",11.7617721445934,0.850837879423827
"221",10.86784339703,0.861531280365283
"222",9.74520612504707,0.833517876198914
"223",11.7320015927783,0.8787509057898
"224",10.9767078952873,0.733105357483892
"225",11.3340307768191,0.809026092465605
"226",11.9642427538162,0.853350631921686
"227",10.6442210974698,0.830128869995607
"228",11.3777032271179,0.755210958569279
"229",10.8562460072296,0.839088483620632
"230",9.93020495813323,0.818205105232221
"231",10.7692237614474,0.957941794042331
"232",11.0843933608263,1.07682504822596
"233",10.7297803632833,0.912900917356494
"234",9.35060962192522,0.892122304811358
"235",9.46188178061483,0.872171977947982
"236",9.27835068165474,0.952880456390998
"237",9.60717973573493,1.05487501094247
"238",11.9597561404227,1.10972653689026
"239",10.0106809087743,1.05981531013124
"240",13.4479949239407,0.859968785902168
"241",12.2433815733467,0.871097819283267
"242",13.4946448809687,0.990189276258774
"243",10.5581214471289,0.951105145345219
"244",10.5500156270796,0.89594158479762
"245",10.6783037342553,0.888563596542765
"246",10.868422463765,0.928771675108516
"247",11.9808859197863,0.761353541207794
"248",11.2780121885684,0.759106608504578
"249",12.3559102118185,0.747897066040834
"250",9.42527483891579,0.805507775415316
"251",9.85899746645068,0.96322431052667
"252",10.0080756529564,0.862731843120136
"253",9.09173173962476,1.00540903437501
"254",10.9333445625067,0.879264731880064
"255",13.0004703596338,0.930317819625402
"256",12.4105279605081,0.767956370066462
"257",11.445535097801,0.814825730759588
"258",13.1173692729372,0.735790936923512
"259",12.4196042869719,0.838432431628947
"260",10.4213144075801,0.78849008892103
"261",8.79619464639267,0.774410794892654
"262",10.5609008564525,0.822841801219476
"263",9.26536140502803,0.848463969896555
"264",9.95968015568404,0.744228462694959
"265",12.9456923188468,0.779645226213815
"266",11.5132546873934,0.790957308037778
"267",13.0873611806876,0.902263190601578
"268",10.8552162586011,0.79239117461714
"269",9.74393831359553,0.781827534285978
"270",8.92306235922942,0.91152623652361
"271",10.3947328030885,0.860172727744967
"272",9.38720178778014,0.869772741828303
"273",10.8665739755032,0.852712564511831
"274",11.0582142926741,0.699115402143702
"275",10.2162830465849,0.750896310705008
"276",11.1308276133257,0.794759565010427
"277",11.4514416793857,0.976094857866026
"278",10.2514790865321,0.796592761821028
"279",10.9869956532507,0.746868702904863
"280",10.0226304644907,0.718872787330764
"281",11.3392924798962,0.747893909562225
"282",12.4090083262394,0.847896604151173
"283",12.6727802917724,0.890985714200581
"284",13.272139454156,0.886928987628864
"285",12.7624822912259,0.871866541922739
"286",11.4260426481915,0.92614629665607
"287",10.8518861173904,0.783476461610765
"288",10.8319814807037,0.842933470368101
"289",9.49591563115975,0.710629427760675
"290",11.7750356857026,0.705601743024523
"291",12.3759110933432,0.646345320089188
"292",11.6195718872848,0.657653650211286
"293",12.9129358479818,0.605579800969533
"294",12.2147951716162,0.58829276294558
"295",12.7059319092955,0.505702168283768
"296",11.1070494573149,0.511822209421626
"297",11.0996900373071,0.493727392255368
"298",10.6385508623022,0.577896567941734
"299",10.9094106363136,0.62266016452803
"300",10.8645178490525,0.652059344072773
"301",11.9030193578062,0.78136379440098
"302",11.0355736395511,0.708329651130398
"303",12.1605583876498,0.633796722105869
"304",13.131297845508,0.542629730332073
"305",11.9569903084534,0.615171036775706
"306",12.1179992707239,0.526292563631117
"307",12.0369366606674,0.449556964092706
"308",10.6935989757731,0.449490965829538
"309",12.1545805658562,0.528394149157182
"310",11.8092736342065,0.562316851755731
"311",11.6050801377935,0.592976569289007
"312",10.4843095021883,0.554139074458699
"313",12.8167770558848,0.632002844869819
"314",11.1413150372956,0.62690824298179
"315",10.0537924562636,0.643411409785898
"316",11.8674462519895,0.709081075160905
"317",11.4946754678569,0.611388604283672
"318",11.7824015602,0.601751106625459
"319",11.4469192793638,0.62768777856417
"320",11.3179181044112,0.659856759062236
"321",11.8140803414839,0.693730159383079
"322",12.4153795139581,0.746001424739819
"323",11.5723914011612,0.778708549679891
"324",12.4024836518961,0.775893343012576
"325",10.5895440705902,0.804200214468203
"326",11.384565971996,0.831934465129562
"327",11.4055725330955,0.742689921873409
"328",11.8507912842089,0.744862187202572
"329",10.5774446906421,0.739522208955136
"330",10.3224128534396,0.777860060442872
"331",11.4665113891624,0.811069321628842
"332",11.0636859256932,0.884523664138701
"333",10.1817496140272,1.03559900136746
"334",11.3204068690151,0.958879618393312
"335",10.845313072271,0.834357532352465
"336",11.638740675035,0.978948563988956
"337",11.5367515974202,0.956288577697892
"338",12.5933266363387,0.983075881433581
"339",10.4824196803988,0.980707357555785
"340",10.3100921855168,0.9377959466121
"341",10.1598248584107,0.822542140794788
"342",9.67719356819561,0.885461117433984
"343",10.3631759646477,0.78476052436526
"344",10.1190662482161,0.82366785724844
"345",10.4633853384135,0.878547518876876
"346",10.5329681314554,0.82627338406044
"347",11.4350553589495,0.800212747470131
"348",10.5050386246369,0.752992379417873
"349",10.4284594339553,0.691206931324049
"350",11.7675537240268,0.942865826246608
"351",14.0286917474871,0.996978613304456
"352",11.012876151359,0.95656710586797
"353",9.86496940260634,0.851526743795705
"354",10.2185159215431,0.717629570631272
"355",11.5779565332347,0.752299268411233
"356",10.2809920656346,0.777521437377219
"357",9.36589535006925,0.750388761724606
"358",10.2175381670895,0.900751182352612
"359",9.42111806611717,1.04244378790383
"360",8.78892109509136,1.10463691690274
"361",10.213971600279,1.10445772736018
"362",9.5769621502654,1.18154394501131
"363",9.38984730341142,1.10556763142469
"364",10.3858558005721,0.807354833440919
"365",12.2105000669429,0.780696044368234
"366",11.1570619398726,0.825943909085622
"367",13.0252236848654,0.900719134561767
"368",11.2738057942484,0.95374043910319
"369",11.214664533975,0.963712314794598
"370",11.5827919332034,0.958058646080483
"371",11.4860316593288,0.863314783676505
"372",11.0312771510847,0.888124836227888
"373",10.8882648026716,0.842107702374109
"374",12.5773942655735,0.839783802727994
"375",10.021833717799,0.823131491421672
"376",11.0185176500619,0.778205972140846
"377",11.2927251885464,0.778041336429499
"378",11.3813814408867,0.785068012579656
"379",10.9795946111257,0.806990672657545
"380",10.2279670867597,0.815829004774754
"381",11.2137177963769,0.906120994574036
"382",12.2257593131902,0.836288917648994
"383",11.3661844605727,0.972476120955813
"384",12.9660806660151,0.973796883596313
"385",9.02408851817674,0.857238536943327
"386",8.69137762068388,0.710825162761542
"387",10.3664977830353,0.644822211794526
"388",11.5457465251199,0.58766179699938
"389",10.4186066369801,0.516503916944552
"390",11.1520060716854,0.578350113927179
"391",12.9874074154644,0.617180994486405
"392",12.0052584287832,0.636886735113548
"393",12.1459040104212,0.75122441196393
"394",13.4049977592704,0.804497511566601
"395",13.2824949066168,0.88596506680202
"396",14.4248016585388,0.932397951728581
"397",12.5170021279236,0.878895915127331
"398",10.4330780395574,0.812752011153564
"399",10.7997292292159,0.701060371923136
"400",10.0914663493465,0.751181863061766
"401",8.57411101485431,0.887229112900784
"402",9.42547681178113,0.942101681339725
"403",11.3312013118987,0.958168734622228
"404",10.7057863881477,1.08784003004659
"405",8.28464602171064,1.01698206292865
"406",10.3165073069001,0.905879261738309
"407",10.7025598962575,1.07924585549899
"408",10.1365504686482,0.97117024012087
"409",11.910038082059,1.00626084189645
"410",9.53720469014068,0.899963736756987
"411",9.33506818273626,0.922807799409395
"412",8.41555753007431,0.749275186048366
"413",10.1637059418132,0.777456873378637
"414",10.2414691272431,0.688185582485516
"415",11.7085653012918,0.638140644985629
"416",11.2290761526281,0.713851695915831
"417",9.69063148305835,0.759457453377563
"418",10.6139017726449,0.666470364768324
"419",12.623843362091,0.660310994610926
"420",11.0622748986868,0.693586547092727
"421",12.2751555322149,0.752752430306828
"422",11.3393115442924,0.754248994509625
"423",11.9059809373643,0.750477252405124
"424",11.990632167583,0.839702508202895
"425",9.64776296112052,0.73370376232766
"426",8.3450442120766,0.700532458545775
"427",9.51537396836993,0.600433791428378
"428",13.6092634115258,0.572695485691929
"429",10.2115336378804,0.544442662481874
"430",10.992219553896,0.56369932443019
"431",10.8145432299912,0.609215335050898
"432",10.4570958814897,0.584561652864406
"433",10.883151286952,0.724370113134395
"434",12.3422621110701,0.759022164464212
"435",11.3048858764286,0.741351766638312
"436",10.9244190407183,0.734189984054346
"437",9.87325163034084,0.742574534913992
"438",10.8710602372806,0.652636191724362
"439",12.9319233573733,0.60925910680927
"440",12.4454593671204,0.642626699071137
"441",11.3347147128405,0.642914946970092
"442",11.0839872053084,0.659797810105798
"443",11.3023025783158,0.70419967177142
"444",9.80402685378373,0.723683635504753
"445",10.5655379705414,0.725279402271259
"446",12.0654186131926,0.672226215531679
"447",11.9483121856574,0.709685162488241
"448",12.4256078993291,0.670793933952062
"449",12.1763672653998,0.684011420728279
"450",10.2576763149953,0.600744520100142
"451",12.7496684637355,0.559412926008971
"452",11.4571544028529,0.426332669522507
"453",9.50630004007587,0.48214811647456
"454",10.9591195545475,0.509358654711244
"455",10.3956081763577,0.420620195292062
"456",11.0256382839761,0.567306960303829
"457",10.6113128372597,0.543552972009571
"458",10.371434949424,0.586684314405464
"459",11.7152141392431,0.649770318400625
"460",12.6801918014082,0.628125435636267
"461",13.5501767433033,0.645303487035821
"462",13.2349600894707,0.598557587279587
"463",11.9234154770839,0.600351968992553
"464",11.156597519086,0.499810859332283
"465",12.179108263412,0.553619548396136
"466",11.0066152532554,0.508010979570442
"467",13.6162925826633,0.619988309835464
"468",13.4059677853732,0.689224815714431
"469",11.416216662263,0.665832853710885
"470",13.8689952674225,0.681494443685768
"471",9.85620541639282,0.800096425497992
"472",10.5753477145843,0.744494041387812
"473",12.9910119669144,0.672359435863002
"474",12.345849260993,0.620577235252349
"475",12.2724979072315,0.582371691576035
"476",11.325378127728,0.707821733261358
"477",10.3500784967736,0.640854573689678
"478",11.673906536388,0.65264151311428
"479",11.1329636061313,0.553968301128631
"480",9.96032037501495,0.570093404110229
"481",10.773097206243,0.591485571993928
"482",9.4537147166859,0.659224682426315
"483",9.80656113085299,0.481600492885494
"484",12.0481139059985,0.579232361628213
"485",11.7602459187993,0.664413164092649
"486",10.906713978734,0.736198818642665
"487",10.2496865573702,0.808029032944162
"488",9.16190710091388,0.834746591814645
"489",10.8857109923864,0.922452657298383
"490",10.2562104004324,0.842023668148133
"491",10.1072439486179,0.899396369925465
"492",11.7675484389104,0.996707547645924
"493",12.2963748787878,0.975570421135994
"494",12.4749866012922,0.760575974078595
"495",10.4682833290952,0.734939723338522
"496",9.83002076059021,0.734783991686843
"497",10.4126718275471,0.816823443946852
"498",11.7312111432558,0.68389308843825
"499",9.32331877119627,0.714725792745125
"500",9.89713552265797,0.7528979992303
"501",9.36360752660711,0.718044405042854
"502",9.77239219049705,0.741209119553854
"503",10.024287697906,0.768694287506793
"504",9.48475381838499,0.993695048316831
"505",11.5740944271498,0.871106525256552
"506",10.5175191361886,1.0502503581633
"507",8.81317031033996,0.987841222473983
"508",9.55093970533619,1.10391599529233
"509",11.579982295779,1.13926162939344
"510",10.0042109375459,0.932760976254304
"511",12.1096835231331,0.939379196231073
"512",11.5432688820224,0.906139855600077
"513",10.9644171104759,1.05746977380263
"514",11.4922457012781,1.08045114113309
"515",11.8840812782475,1.04377162024567
"516",12.6504315369307,1.13460065385977
"517",12.7066213072066,1.25978136917644
"518",9.65935006953399,1.0771601436502
"519",9.90270605931237,0.895633848536121
"520",10.1727003917029,0.87277683351794
"521",11.8388533750674,0.829758154667669
"522",9.67638586413092,0.791747963254368
"523",8.32351975202758,0.889937193602583
"524",11.5415190288704,1.04060969385291
"525",10.6661801697004,0.989250339211729
"526",12.4086938416034,0.856390228317738
"527",12.8743754166519,0.948190842184457
"528",11.1699794109259,0.897047929431468
"529",11.1110171249817,0.66917148119838
"530",12.1809282668897,0.697726345641254
"531",12.7452927678962,0.597006517647147
"532",12.865754236875,0.640673369418674
"533",15.5056362545904,0.685438523223139
"534",12.6273739744586,0.787861312828694
"535",13.4683304956308,0.757961637211106
"536",11.02638940661,0.855719990606824
"537",8.59631251128063,0.899760169326882
"538",10.1693872633419,0.965439935410456
"539",9.76618314525152,0.825602851985798
"540",10.3710744480371,0.943772764472305
"541",10.7503202473793,1.00471947105979
"542",12.5224626854085,0.93659135202251
"543",10.3799816402616,1.21127211294122
"544",10.8667984401694,1.3141502077732
"545",9.44657489476283,1.19775506982486
"546",9.46813355499083,1.01090036923015
"547",10.8750076757047,1.05452756874201
"548",11.7945728005087,1.01505803398065
"549",10.4879729406535,0.992716437464891
"550",11.0975689317497,0.83440155433797
"551",10.7572267693383,0.721812455441063
"552",10.7348125108687,0.61175314796034
"553",10.280140289876,0.736275089916382
"554",11.6466564176641,0.751076714176189
"555",9.40970360900337,0.808532205600011
"556",10.3901373565948,0.729491895444639
"557",10.8459809440607,0.663809909848632
"558",10.2816316311473,0.710457910796353
"559",11.0136194578493,0.665839328128259
"560",9.89005467056001,0.762166378379736
"561",10.3162096868291,0.85668296895581
"562",11.806023453456,0.866176652926121
"563",11.6209546440157,0.813452929721528
"564",10.6790443591238,0.750412603545733
"565",9.56507461332234,0.844728664702611
"566",10.9208614381871,0.914726604052122
"567",9.20049968571946,0.865604814811339
"568",9.89880843540437,0.894555506128117
"569",10.5588168638297,0.923289217025479
"570",10.9566938334982,1.13116615130575
"571",9.43859513402582,0.914440994121159
"572",10.9908473292764,1.06502078812697
"573",11.2376215626958,1.03531195000841
"574",10.3251346852167,1.11912376784291
"575",9.52180044024123,1.09005446549612
"576",10.9569183747172,1.00650049336818
"577",10.3239780798275,0.864534498090751
"578",11.7214565820264,0.780715787735031
"579",12.0109916549765,0.750372558590377
"580",12.2574843248705,0.791536591628468
"581",9.81169484877165,0.791533790045271
"582",10.0306082345766,0.825247559809649
"583",10.3904959689696,0.668531092288491
"584",10.8428637686041,0.658686211295049
"585",11.4344759501957,0.713028239832356
"586",11.840310868393,0.667803843559688
"587",13.848789203564,0.695149497699366
"588",15.3458136221324,0.79317427534432
"589",13.6034076181196,0.840312151975587
"590",12.595951959727,0.803223276573856
"591",11.3421077727773,0.867620873184485
"592",13.4651071277079,0.892181048144106
"593",13.3130667377065,0.927713532172537
"594",10.9686694685325,0.912379117343366
"595",10.6274239606344,0.939024791941914
"596",10.0054697814475,0.859652077233927
"597",8.89336974542701,0.914631411992896
"598",10.3449272874474,1.01541902055737
"599",10.0030755952197,1.10937016091915
"600",10.1553800625666,1.13121274028737
"601",8.95727852366069,1.02063439857724
"602",10.3240445538101,0.985535817415713
"603",9.07941235666096,0.872780130904015
"604",9.75229133836372,0.709523981125081
"605",10.1381538256289,0.631592361193814
"606",8.99821330981183,0.874870155393755
"607",8.92267197693351,0.917666596269386
"608",9.53065776735176,1.21772988012291
"609",11.5211643614358,1.27021737019861
"610",10.8956420434153,1.30835077678048
"611",9.62253587262526,1.4634394238073
"612",10.8616345598654,1.35087396461155
"613",9.91380353871602,1.26681769596414
"614",9.06895630322687,1.08213209485955
"615",10.9783812682151,1.13260491425775
"616",8.95313465873376,0.900756999467354
"617",10.0013445080175,0.962615321281897
"618",11.2431250450107,0.821875724406502
"619",11.3729610033738,0.898605944463706
"620",11.3301918683791,0.762233003810813
"621",9.61736618194257,0.928719565308135
"622",8.54531570496348,0.987767436897233
"623",10.2028692017491,0.949382509176098
"624",11.1256964795067,1.05999284864577
"625",10.0865021480852,1.10868380917445
"626",9.41972961612416,1.10950826884703
"627",8.91495158151626,1.25467491185852
"628",9.14440157037986,1.13918994298816
"629",10.779951908825,0.99328476873944
"630",9.40294670494228,1.16822472528386
"631",11.9955520203778,0.948024316041342
"632",10.3518101101153,1.12447711447266
"633",9.94737972698655,1.01146957628964
"634",9.34287538954852,1.12071485327754
"635",9.62998901372316,1.20941078049607
"636",11.0189778451396,1.2259095446226
"637",10.1515947421343,1.19805875565562
"638",11.4289922356666,1.14384793989977
"639",10.3250291748833,1.15379288600455
"640",9.69401796900609,0.906127335610426
"641",9.93770361820344,0.850982395140894
"642",11.6396850105217,0.858971430858888
"643",9.48259122485393,0.740024441678304
"644",9.25869369610821,0.810013872168007
"645",8.00998877870484,0.78127366225332
"646",10.1225167467609,0.805709868355802
"647",9.50185452171305,0.951542258297255
"648",10.9405388322854,0.948299765635105
"649",11.2474091560304,0.897807347899705
"650",10.9808888294898,0.721420245679669
"651",10.8069159998742,0.716449670898896
"652",10.8097730499859,0.680120498942054
"653",11.0131614956275,0.684396367461338
"654",11.1860237613936,0.780589115237687
"655",13.9342803614488,0.777237001232293
"656",14.0805682266799,0.833307710057433
"657",13.2542054055235,0.804790250549263
"658",10.9785852929404,0.869691680235317
"659",9.8734859564216,0.693870634197973
"660",11.0536530475223,0.83764330866394
"661",11.222982123926,0.861040696049725
"662",10.7936381565932,0.87943782653266
"663",9.72425610025409,0.787633901644296
"664",11.4569688786714,0.880807519619137
"665",12.7455685188431,0.820458670488141
"666",11.6344766783539,0.796736919264784
"667",11.49404210914,0.894770542031292
"668",10.3861066551525,1.07781854857593
"669",11.9641130802167,1.05603022013056
"670",10.8270808202032,1.1318120026374
"671",9.94407520487119,1.06445109282308
"672",10.7327843659931,0.907765712408669
"673",10.1078491552888,0.869354623249666
"674",9.10524226091327,1.11497459745569
"675",8.96760298665544,0.98783380726816
"676",10.0708590743376,1.09969387303235
"677",8.91218412272339,0.966103196043608
"678",10.1074807138942,0.907227706380346
"679",8.34100815089536,0.975200033150468
"680",9.01869801909323,0.889156679427228
"681",11.4093144375748,0.860201046267048
"682",11.9975935847718,0.981574791172254
"683",11.7630735806454,0.915874236692943
"684",11.3242262448155,0.912892568653019
"685",12.3631028351647,0.905748670623225
"686",11.1475215226036,0.985589076342325
"687",10.3988762776394,1.01010478440689
"688",9.90483043911116,0.878236326649472
"689",9.03388144564626,0.99476396823685
"690",9.41387743181723,0.957280434730278
"691",10.2706425870495,0.825297406873567
"692",9.50279043665891,0.72402092672027
"693",9.52138579761849,0.831971552979351
"694",8.89274693347453,0.832449117773067
"695",9.99354706242168,0.916346438967288
"696",9.28318734588978,0.831913624082668
"697",11.920783346255,0.887833620284577
"698",11.2994037756338,0.788612570480301
"699",10.5829133478963,0.94571442994823
"700",9.59214648448133,0.881837037619087
"701",10.2574397659456,0.715763247637798
"702",10.2180508114594,0.683323769308788
"703",9.66131805270632,0.725465326281749
"704",10.2120487264482,0.760959199688593
"705",8.18606582234779,0.804178991738166
"706",8.40700384878049,0.740785370475201
"707",9.01330766822135,0.84090418237967
"708",8.49657728336468,0.875597306899329
"709",8.07511736799746,1.07812657024513
"710",8.50013189656944,1.08583873162881
"711",8.21433550390509,1.25489002988491
"712",9.5988807511228,1.3072852894171
"713",9.33935101475767,1.33372252656226
"714",8.73747434307331,1.22646019657547
"715",9.78688035095971,1.14469956497393
"716",9.45779556250078,1.38610379591215
"717",8.70720733459755,1.09738493720953
"718",9.12972660247801,1.10410429536481
"719",8.86274189704126,1.03835259065153
"720",9.22224172655805,1.12608679074995
"721",10.2189277561397,1.00617339779866
"722",10.7158720660746,1.07802585610873
"723",10.1068153524851,0.95153269290654
"724",8.89759396501874,0.858199909680132
"725",9.23092863627863,0.909706555922294
"726",10.0809945588851,0.981960621869396
"727",9.98767117751629,0.907784961139009
"728",13.3043258101188,0.781435471693513
"729",11.6995201251501,0.786997589279574
"730",13.4923248658413,0.718469148203272
"731",12.4560891181584,0.709474467180338
"732",12.4155150517399,0.616135749655984
"733",12.2402524011221,0.70775424512856
"734",12.2348056937785,0.755570201466091
"735",11.1343641926957,0.679288833782823
"736",10.739839759619,0.690362976245359
"737",10.9898673226051,0.700515710061839
"738",11.3878983437793,0.718516068896469
"739",12.8708160758227,0.70122788187388
"740",11.2879358954852,0.736016615996125
